-122.625023,38.242676
-118.367407,33.894227
-97.33314,37.60878
-84.420664,38.017955
-84.11385,37.14916
-91.153792,30.4226856
-72.6226341,42.1288586
-115.790859,40.836301
-118.472135,40.179476
-115.388014,35.610678
-114.058998,40.738399
-75.206857,43.113878
-72.565798,42.838443
-118.1741298,35.0687118
-88.1195475,30.6751585
-117.8126403,35.646639
-121.2107244,38.8004321
-81.047519,24.725916
-116.7925583,47.7087152
-88.563828,39.137285
-95.836025,41.220464
-94.3707357,39.042147
-90.5334538,38.7842162
-117.7488086,40.9571761
-104.6545675,34.9464234
-76.1887182,43.1025052
-80.7651589,35.341491
-83.0629995,39.877568
-97.3251289,36.2891258
-98.6597125,35.538453
-100.2489875,35.2264862
-111.8887785,40.720616
-112.2672818,40.68528
-112.1982437,41.7104289
-80.1121862,26.7781679
-95.2917132,29.8039531
-122.264333,38.236778
-84.1484237,35.902169
-97.1658897,34.1798154
-97.6502659,35.4614411
-106.6131689,35.1087029
-103.7235952,35.1538353
-104.5200587,37.1337681
-116.2795286,43.5918724
-117.9341502,33.7031995
-121.843824,36.617085
-122.0773213,37.4143233
-117.1946359,32.902824
-122.290113,37.545976
-84.247131,30.510938
-71.17823,42.235965
-83.7668615,42.2397874
-85.5320984,42.9160441
-92.1013762,46.7850709
-92.2525701,38.9581379
-72.3237415,43.6241096
-74.486738,40.322465
-74.5190483,40.415938
-74.0941358,40.2243815
-105.2045712,35.6220573
-78.695913,42.9683751
-74.071566,41.4999045
-84.3838897,39.2244699
-117.81288,44.783625
-118.671084,45.650918
-78.3378049,39.0052276
-119.1615292,46.1970777
-105.5264759,44.2927467
-106.9561694,44.804119
-114.455249,42.597887
-73.1797814,44.4627697
-118.301286,34.174826
-121.9249649,37.7027671
-81.66339,30.7910136
-69.7886426,44.3453053
-94.2553266,46.3790458
-92.9307228,46.0103586
-119.5480684,38.6949755
-70.8688168,42.8939153
-75.901724,42.1458295
-122.2925436,45.4028474
-82.3076142,34.8254436
-101.9305788,35.1896295
-97.166852,33.22992
-110.8331845,39.6016773
-76.2057865,36.8588971
-87.7457002,43.7507151
-82.603449,35.5291306
-111.6226152,35.1935917
-85.673571,38.21137
-79.4186845,37.7973232
-81.0548163,36.9462225
-104.8245869,38.8373289
-80.252332,26.1131942
-89.760156,30.266552
-85.4048223,44.2839013
-116.7533538,36.9147414
-78.9951664,35.2116046
-75.5610309,40.5884531
-75.3122875,41.0478287
-96.9789208,28.7673034
-119.3975212,35.400244
-119.9105218,36.836261
-118.965497,37.644518
-120.1630182,39.3220568
-123.208606,39.1478433
-80.6792,28.5261389
-117.1546301,33.5246871
-88.2607886,40.1451349
-87.3312855,39.4424285
-93.7529662,32.4771005
-90.1528487,32.2752075
-118.6189651,38.5334979
-76.8257674,40.2775858
-82.0454413,33.5147323
-112.0518804,43.4842077
-112.4346965,42.9001361
-89.127543,41.3458465
-86.4323822,36.9562832
-92.4468175,31.3127491
-89.5342798,36.8931914
-111.099136,44.656336
-117.2316522,38.0693007
-74.5622222,39.393133
-73.4912305,44.7023399
-72.4260932,40.8920765
-75.9526609,43.9781746
-73.676618,43.326835
-95.7646625,36.1658663
-121.3096221,44.034628
-123.9167278,46.0003594
-80.0852803,42.0499838
-95.4506694,32.4708475
-95.6029111,33.1371696
-76.0094207,39.6124428
-124.189737,40.779956
-121.1194515,38.6475163
-111.4686209,36.9248235
-124.1947249,41.7518083
-73.2386654,42.2962021
-82.4272066,42.9984188
-124.0105628,44.9587207
-99.0072197,32.3738933
-100.3924797,32.4508905
-88.3696053,41.8043747
-119.3311031,35.3542596
-117.9907509,33.8635518
-91.5918789,41.6818177
-92.055666,32.496137
-76.85709,39.0942239
-92.960045,44.963601
-88.6720275,32.3585212
-91.8020788,37.9399759
-74.027126,41.9413089
-76.4918828,41.0164106
-95.110212,29.78454
-100.2179994,34.4315008
-98.185215,28.521176
-72.576363,44.213413
-110.7940918,43.4631688
-88.9561178,38.3160389
-90.5138484,41.5773185
-93.8078437,41.5980507
-83.9341278,43.6212424
-124.4000584,43.1212079
-86.8087974,33.5256677
-121.0169014,37.1091068
-116.053149,34.120513
-94.4775847,37.0496343
-93.266188,37.251985
-100.1697798,40.9172852
-71.668967,44.041732
-82.7100699,40.4928284
-80.9513262,34.1064076
-88.8563677,35.6600441
-89.8602869,35.0990922
-97.867863,27.4929697
